annotation_id,image_id,image_file,image_height,image_width,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,area,iscrowd
2065,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,673,11,31,42,1302,0
2066,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,671,143,32,52,1664,0
2067,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,670,282,30,47,1410,0
2068,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,668,425,28,54,1512,0
2069,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,542,481,52,30,1560,0
2070,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,404,477,51,36,1836,0
2071,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,254,474,72,39,2808,0
2072,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,16,fire-fan-manual-control-line,123,479,60,29,1740,0
2073,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,22,i-o-module,343,218,46,24,1104,0
2074,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,22,i-o-module,51,221,41,24,984,0
2075,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,8,dedicated-metal-module-box-for-fire-smoke-exhaust-fan,4,215,38,33,1254,0
2076,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,9,dedicated-metal-module-box-for-fire-supplementary-fan,0,385,41,34,1394,0
2077,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,26,manual-automatic-switching-device,6,454,42,23,966,0
2078,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,26,manual-automatic-switching-device,0,276,43,29,1247,0
2079,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,28,normally-open-smoke-exhaust-valve-with-280-operation,54,250,62,30,1860,0
2080,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,35,security-video-intercom-door-machine,348,241,34,36,1224,0
2081,82,7-2-3b_PNG.rf.d69c0013c76b785a0713de9572a600dc.jpg,691,820,18,fire-telephone-extension,777,395,27,36,972,0
2082,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,1,24V-power-cord,37,185,23,28,644,0
2083,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,1,24V-power-cord,159,186,17,25,425,0
2084,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,1,24V-power-cord,277,186,18,23,414,0
2085,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,123,312,55,31,1705,0
2086,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,264,312,55,31,1705,0
2087,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,405,307,48,32,1536,0
2088,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,542,309,49,31,1519,0
2089,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,127,467,57,31,1767,0
2090,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,258,466,62,30,1860,0
2091,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,398,464,61,33,2013,0
2092,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,529,462,68,35,2380,0
2093,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,667,571,40,57,2280,0
2094,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,670,435,37,54,1998,0
2095,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,669,302,35,52,1820,0
2096,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,673,162,38,52,1976,0
2097,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,16,fire-fan-manual-control-line,671,23,34,48,1632,0
2098,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,8,dedicated-metal-module-box-for-fire-smoke-exhaust-fan,8,218,39,30,1170,0
2099,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,22,i-o-module,53,226,45,20,900,0
2100,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,22,i-o-module,351,223,39,20,780,0
2101,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,35,security-video-intercom-door-machine,363,246,18,28,504,0
2102,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,28,normally-open-smoke-exhaust-valve-with-280-operation,65,251,48,25,1200,0
2103,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,26,manual-automatic-switching-device,8,281,37,26,962,0
2104,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,26,manual-automatic-switching-device,9,454,36,23,828,0
2105,83,3-2-2b_PNG.rf.cd3bc9a235772af2f331d7048a335f7c.jpg,689,813,9,dedicated-metal-module-box-for-fire-supplementary-fan,8,391,36,25,900,0
2106,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,388,16,18,22,396,0
2107,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,504,15,22,26,572,0
2108,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,623,18,24,24,576,0
2109,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,742,14,22,28,616,0
2110,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,129,161,25,18,450,0
2111,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,396,186,18,27,486,0
2112,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,516,186,17,27,459,0
2113,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,629,183,24,32,768,0
2114,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,748,184,27,30,810,0
2115,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,130,276,25,24,600,0
2116,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,132,396,24,23,552,0
2117,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,125,512,31,23,713,0
2118,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,130,628,23,28,644,0
2119,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,388,359,28,29,812,0
2120,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,510,359,23,22,506,0
2121,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,629,359,19,25,475,0
2122,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,744,354,22,27,594,0
2123,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,594,526,22,27,594,0
2124,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,474,530,23,21,483,0
2125,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,1,24V-power-cord,355,525,25,24,600,0
2126,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,2,acousto-optic-alarm,615,394,34,24,816,0
2127,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,2,acousto-optic-alarm,619,561,31,28,868,0
2128,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,22,i-o-module,664,564,42,24,1008,0
2129,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,34,secondary-fire-shutter-door-control-box,670,595,30,24,720,0
2130,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,4,bus-isolation-module,239,48,32,29,928,0
2131,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,4,bus-isolation-module,242,219,29,29,841,0
2132,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,4,bus-isolation-module,241,392,33,26,858,0
2133,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,4,bus-isolation-module,245,561,25,29,725,0
2134,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,5,coded-smoke-detector,300,217,31,34,1054,0
2135,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,5,coded-smoke-detector,301,392,27,28,756,0
2136,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,5,coded-smoke-detector,302,561,26,29,754,0
2137,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,6,coded-temperature-detector,358,562,32,28,896,0
2138,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,17,fire-hydrant-button,495,564,27,27,729,0
2139,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,17,fire-hydrant-button,493,390,30,29,870,0
2140,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,25,manual-alarm-button-with-fire-telephone-jack,407,387,34,36,1224,0
2141,84,3-2-1a_PNG.rf.bea2bb06be089defca0e7dc53f70e4c2.jpg,691,802,25,manual-alarm-button-with-fire-telephone-jack,411,561,32,33,1056,0
2142,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,133,45,30,25,750,0
2143,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,370,26,23,24,552,0
2144,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,487,26,25,23,575,0
2145,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,606,23,25,30,750,0
2146,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,726,25,26,29,754,0
2147,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,717,193,29,28,812,0
2148,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,599,187,29,36,1044,0
2149,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,489,195,17,25,425,0
2150,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,362,195,31,26,806,0
2151,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,746,365,21,30,630,0
2152,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,749,542,18,25,450,0
2153,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,630,366,25,28,700,0
2154,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,632,540,23,27,621,0
2155,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,515,536,21,28,588,0
2156,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,511,367,26,26,676,0
2157,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,155,159,23,16,368,0
2158,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,137,170,21,19,399,0
2159,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,154,273,29,24,696,0
2160,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,134,284,30,24,720,0
2161,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,152,392,30,18,540,0
2162,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,137,403,21.08,22,463.76,0
2163,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,392,534,29,32,928,0
2164,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,393,364,25,30,750,0
2165,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,155,510,20,17.69,353.8,0
2166,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,138,524,19.23,16.15,310.564,0
2167,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,155,628,20,19.23,384.6,0
2168,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,1,24V-power-cord,137,642,22.31,18.46,411.843,0
2169,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,24,light-display,553,233,35.38,24.62,871.056,0
2170,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,4,bus-isolation-module,249,58,26.15,29.23,764.365,0
2171,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,4,bus-isolation-module,247,227,27.69,32.31,894.664,0
2172,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,4,bus-isolation-module,248,402,25.38,25.38,644.144,0
2173,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,4,bus-isolation-module,251,574,23.08,25.38,585.77,0
2174,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,5,coded-smoke-detector,308,57,26.92,30.77,828.328,0
2175,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,5,coded-smoke-detector,307,231,27.69,30,830.7,0
2176,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,5,coded-smoke-detector,305,400,30,30.77,923.1,0
2177,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,5,coded-smoke-detector,308,573,26.92,31.54,849.057,0
2178,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,6,coded-temperature-detector,367,402,26.15,26.15,683.822,0
2179,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,6,coded-temperature-detector,365,572,26.92,30,807.6,0
2180,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,17,fire-hydrant-button,492,61,25.38,26.15,663.687,0
2181,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,17,fire-hydrant-button,491,231,27.69,28.46,788.057,0
2182,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,17,fire-hydrant-button,500,400,32.31,35.38,1143.128,0
2183,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,17,fire-hydrant-button,500,575,31.54,30.77,970.486,0
2184,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,25,manual-alarm-button-with-fire-telephone-jack,415,228,30.77,31.54,970.486,0
2185,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,2,acousto-optic-alarm,619,232,39.23,25.38,995.657,0
2186,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,22,i-o-module,732,236,29.23,16.92,494.572,0
2187,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,22,i-o-module,665,575,46.92,23.85,1119.042,0
2188,85,1-1-2a_PNG.rf.ce2b28d7e2bf53e21c85caa19d0f021b.jpg,695,767,34,secondary-fire-shutter-door-control-box,675,602,30,24.62,738.6,0
2189,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,1,24V-power-cord,102,188,34.44,28.89,994.972,0
2190,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,1,24V-power-cord,360,260,34.44,51.11,1760.228,0
2191,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,1,24V-power-cord,551,263,31.11,47.78,1486.436,0
2192,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,1,24V-power-cord,743,252,37.78,64.44,2434.543,0
2193,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,2,acousto-optic-alarm,472,386,93.33,61.11,5703.396,0
2194,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,4,bus-isolation-module,124,313,80,61.11,4888.8,0
2195,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,5,coded-smoke-detector,258,309,66.67,63.33,4222.211,0
2196,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,6,coded-temperature-detector,394,316,60,58.89,3533.4,0
2197,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,20,gas-spray-audible-and-visual-alarm,582,370,101.11,77.78,7864.336,0
2198,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,10,deflation-indicator-light,737,390,88.89,46.67,4148.496,0
2199,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,38,the-electromagnetic-valve,234,541,71.11,72.22,5135.564,0
2200,86,11-1-2a_PNG.rf.c85e16c20742d511bd99ebbb46ea52ea.jpg,785,870,32,pressure-switch-gas-extinguisher,240,678,64.44,58.89,3794.872,0
2201,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,1,24V-power-cord,94,186,37.78,38.89,1469.264,0
2202,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,1,24V-power-cord,357,270,38.89,42.22,1641.936,0
2203,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,1,24V-power-cord,552,267,38.89,53.33,2074.004,0
2204,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,1,24V-power-cord,727,272,53.33,43.33,2310.789,0
2205,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,4,bus-isolation-module,130,316,63.33,67.78,4292.507,0
2206,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,5,coded-smoke-detector,259,318,64.44,64.44,4152.514,0
2207,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,6,coded-temperature-detector,397,312,56.67,71.11,4029.804,0
2208,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,2,acousto-optic-alarm,481,387,80,54.44,4355.2,0
2209,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,20,gas-spray-audible-and-visual-alarm,587,383,106.67,61.11,6518.604,0
2210,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,10,deflation-indicator-light,736,393,93.33,56.67,5289.011,0
2211,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,38,the-electromagnetic-valve,233,556,64.44,70,4510.8,0
2212,87,11-1-3a_PNG.rf.e23d3d6e090929474a760afaa66e330b.jpg,786,887,32,pressure-switch-gas-extinguisher,241,684,62.22,57.78,3595.072,0
2213,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,392,14,19,24,456,0
2214,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,506,14,23,24,552,0
2215,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,625,13,25,31,775,0
2216,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,736,9,29,35,1015,0
2217,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,176,38,17,29,493,0
2218,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,109,147,26,27,702,0
2219,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,110,273,23,21,483,0
2220,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,359,187,21,23,483,0
2221,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,470,182,32,31,992,0
2222,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,591,182,25,27,675,0
2223,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,711,182,21,28,588,0
2224,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,721,354,20,27,540,0
2225,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,593,357,27,23,621,0
2226,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,475,356,30,25,750,0
2227,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,353,354,31,30,930,0
2228,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,708,529,32,27,864,0
2229,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,592,533,33,21,693,0
2230,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,476,528,28,29,812,0
2231,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,352,534,30,21,630,0
2232,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,127,302,25,16,400,0
2233,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,107,386,25,24,600,0
2234,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,129,410,22,25,550,0
2235,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,108,507,23,23,529,0
2236,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,129,532,19,24,456,0
2237,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,111,624,20,21,420,0
2238,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,1,24V-power-cord,124,654,27,22,594,0
2239,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,4,bus-isolation-module,237,50,31,26,806,0
2240,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,4,bus-isolation-module,244,215,25,29,725,0
2241,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,4,bus-isolation-module,241,394,27,27,729,0
2242,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,4,bus-isolation-module,234,560,33,31,1023,0
2243,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,5,coded-smoke-detector,297,45,29,31,899,0
2244,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,5,coded-smoke-detector,299,217,33,30,990,0
2245,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,5,coded-smoke-detector,298,386,31,45,1395,0
2246,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,5,coded-smoke-detector,299,563,30,26,780,0
2247,88,5-2-1a_PNG.rf.e003e10c1d9d9232fe17adc4058f1f64.jpg,690,805,2,acousto-optic-alarm,611,562,38,23,874,0
